COUNTRY,SPECIES,DBH-1,DBH-2,NFI,FF,BS,EEO
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,0
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,0
Norway,Betula pubescens,1,0,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,0
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,0,0,1,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,0,1,1,0,0,1
Norway,Betula pubescens,1,1,1,0,0,1
Norway,Betula pubescens,1,0,1,0,0,1
