Subplot,TreeID,TreeID_Onsite,Stand,Con_DBH,Con_X,Con_Y,Con_Z,Pad_DBH,Pad_X,Pad_Y,Pad_Z,Pho_DBH,Pho_X,Pho_Y,Pho_Z
21,11,754,Bp,7.2,-69998.8979,-110827.5372,7.462,7.9,-69997.92969,-110829.1641,132.4,9.2,-69999.66406,-110826.9141,132.1
21,12,746,Bp,52.2,-69997.8393,-110824.1513,7.478,48.6,-69997.09375,-110825.7734,132.1,45.2,-69998.64062,-110823.625,131.9
21,13,755,Bp,7.3,-70000.38534,-110824.9036,7.274,8.4,-69999.60938,-110826.7031,132.1,9.3,-70001.21094,-110824.3203,132.1
21,14,747_1,Bp,42.8,-70002.32271,-110825.4503,7.457,42.9,-70001.54688,-110827.4219,132.1,47.7,-70003.23438,-110824.9453,132.0
21,15,747_2,Bp,31.1,-70002.49754,-110825.9677,7.455,31.8,-70001.58594,-110827.8281,132.4,30.5,-70003.26562,-110825.3516,132.0
21,16,752,Bp,6.5,-70002.88895,-110828.5114,7.615,8.4,-70001.73438,-110830.5313,132.4,9.0,-70003.60938,-110828.0234,132.3
21,17,751,Bp,8.4,-70004.53101,-110829.0724,7.418,9.0,-70003.42188,-110831.1797,132.5,8.3,-70005.35938,-110828.5469,132.3
21,18,750,Bp,46.6,-70007.30298,-110827.0607,7.217,47.3,-70006.22656,-110829.2813,132.3,43.3,-70007.98438,-110826.5078,131.8
21,19,722,Cp,22.0,-70004.62178,-110821.3332,7.117,20.9,-70004.09375,-110823.5938,131.8,18.9,-70005.67188,-110821.0078,131.8
21,20,723,Cp,18.5,-70003.52872,-110821.1795,6.865,19.7,-70002.89844,-110823.1563,131.8,18.7,-70004.48438,-110820.6484,131.4
21,21,730,Cp,30.0,-69999.31896,-110819.6645,7.165,32.0,-69998.8125,-110821.4063,131.9,31.0,-70000.33594,-110819.0391,131.6
21,22,729,Cp,19.7,-70000.66598,-110817.6405,6.786,18.6,-70000.33594,-110819.5,131.6,18.6,-70001.76562,-110816.9922,131.3
21,23,724,Cp,25.5,-70001.92427,-110818.0993,6.801,27.0,-70001.52344,-110819.9609,131.6,27.0,-70002.96094,-110817.4609,131.6
21,24,727,Cp,16.5,-70001.47899,-110815.5744,6.604,16.5,-70001.3125,-110817.4766,131.6,20.6,-70002.6875,-110814.8984,131.3
21,25,728,Cp,33.2,-70000.28791,-110815.0855,6.616,40.5,-70000.11719,-110816.8281,131.3,35.5,-70001.47656,-110814.3672,131.3
21,26,732_2,Cp,56.3,-69995.65328,-110813.2992,6.862,61.5,-69995.61719,-110814.9297,131.5,58.8,-69996.92188,-110812.5625,131.2
21,27,732_1,Cp,33.9,-69995.74299,-110813.8154,6.857,30.6,-69995.71875,-110815.4375,131.5,34.3,-69997.03125,-110813.0078,131.2
21,28,733,Cp,13.7,-69993.1489,-110815.4224,7.039,12.0,-69992.99219,-110816.8047,131.5,14.5,-69994.24219,-110814.5156,131.5
21,29,731,Cp,33.6,-69993.91478,-110818.5711,7.232,34.2,-69993.74219,-110820.0547,131.8,35.6,-69994.96875,-110817.7109,131.8
21,30,734,Cp,63.4,-69989.13811,-110817.0896,7.422,63.7,-69989.3125,-110818.2109,131.8,64.9,-69990.28125,-110815.9063,131.6
22,1,688_2,Cp,47.8,-69990.59758,-110792.6527,4.859,47.5,-69985.48438,-110794.125,127.9,46.3,-69987.25781,-110794.4141,129.3
22,2,689_2,Cp,21.0,-69988.32106,-110801.1028,5.567,21.4,-69982.34375,-110802.3516,127.2,24.2,-69984.89062,-110802.6953,130.1
22,3,689_1,Cp,22.8,-69988.28117,-110801.3428,5.657,24.3,-69982.30469,-110802.4766,127.5,24.1,-69984.82031,-110802.8438,130.1
22,4,691,Cp,24.6,-69992.6696,-110802.654,5.7,21.7,-69986.59375,-110804.1641,126.4,21.2,-69989.21094,-110804.25,130.6
22,5,694,Cp,28.6,-69995.56652,-110803.1087,5.87,27.6,-69989.19531,-110804.9531,126.4,26.4,-69991.86719,-110804.8594,130.6
22,6,696,Cp,20.2,-69996.9193,-110806.3679,5.932,18.9,-69990.64062,-110808.0469,125.6,18.8,-69993.46094,-110807.9219,130.9
22,7,693,Cp,14.2,-69993.82313,-110805.5682,5.971,17.2,-69987.78906,-110807.0391,126.4,14.4,-69990.39844,-110807.1406,130.9
22,8,692,Cp,24.0,-69992.21803,-110805.1041,6.023,22.7,-69986.17188,-110806.4375,126.4,27.6,-69988.76562,-110806.6797,130.6
22,9,690,Cp,17.2,-69990.72705,-110804.6681,5.938,21.1,-69984.72656,-110805.8906,126.8,18.8,-69987.34375,-110806.2734,130.6
22,10,735,Cp,69.9,-69990.08478,-110812.07,6.824,68.7,-69983.58594,-110813.2422,126.0,73.1,-69986.78125,-110813.7969,131.5
22,11,737,Cp,59.2,-69984.69794,-110815.5813,7.217,57.7,-69978.00781,-110816.1094,126.4,58.8,-69981.28125,-110817.1953,131.5
22,12,736,Cp,69.5,-69985.4158,-110810.2478,6.759,68.9,-69979.25781,-110810.9297,126.4,68.8,-69982.07812,-110811.9922,131.1
22,13,42,Bp,30.7,-69983.51603,-110799.5114,5.649,29.3,-69978.58594,-110799.8594,127.8,28.0,-69980.35156,-110800.7656,130.0
22,14,43,Bp,26.1,-69981.62377,-110802.0051,5.838,23.3,-69976.59375,-110802.0391,127.8,23.6,-69978.57031,-110803.0391,130.0
22,15,49_2,Bp,28.9,-69973.25,-110801.5384,5.276,25.3,-69968.25,-110800.9766,128.2,28.8,-69970.07812,-110802.6953,129.3
23,1,48_1,Bp,31.9,-69974.59466,-110799.2336,5.167,32.4,-69975.57812,-110783.6953,128.0,28.6,-69971.38281,-110796.1719,129.0
23,2,48_2,Bp,16.8,-69975.02816,-110799.4825,5.205,15.4,-69975.69531,-110784.1641,128.0,17.2,-69971.78125,-110796.4531,129.0
23,3,45,Bp,39.0,-69978.66341,-110798.186,5.295,37.8,-69979.23438,-110785.6875,128.1,38.3,-69975.34375,-110795.0391,129.2
23,4,46,Bp,30.7,-69976.51318,-110797.3752,5.047,29.6,-69978.24219,-110783.5938,128.0,33.2,-69973.21875,-110794.2422,129.0
23,5,47,Bp,48.3,-69974.12818,-110796.6308,4.814,48.0,-69976.875,-110781.4844,127.7,52.8,-69970.83594,-110793.7266,128.6
23,6,50,Bp,32.1,-69974.81994,-110791.7279,4.565,30.5,-69980.78906,-110778.2422,127.5,35.3,-69971.44531,-110788.6875,128.1
23,7,59,Bp,14.7,-69977.19246,-110792.1902,4.648,14.0,-69982.11719,-110780.2656,127.8,11.4,-69973.75,-110789.2109,128.1
23,8,58,Bp,7.5,-69978.08585,-110792.5786,4.672,10.4,-69982.59375,-110781.1875,127.8,12.1,-69974.75,-110789.5625,128.6
23,9,51,Bp,15.2,-69979.61373,-110793.5996,4.903,16.8,-69982.80469,-110783.0156,128.2,15.9,-69976.20312,-110790.6719,128.8
23,10,57,Bp,5.3,-69981.01984,-110793.4957,4.873,7.4,-69984.01562,-110783.7656,128.2,8.3,-69977.58594,-110790.3984,128.8
23,11,56,Bp,7.1,-69982.00634,-110793.943,4.925,7.8,-69984.47656,-110784.7734,128.2,7.1,-69978.58594,-110790.7656,128.9
23,12,55,Bp,5.6,-69982.83085,-110794.1444,4.947,6.8,-69984.96094,-110785.4922,128.2,6.7,-69979.40625,-110790.9375,128.9
23,13,54,Bp,9.7,-69983.805,-110794.5157,5.035,8.3,-69985.38281,-110786.3828,128.5,9.5,-69980.35938,-110791.2734,128.9
23,14,52,Bp,23.5,-69983.18942,-110791.8446,4.762,25.5,-69986.71875,-110784.0234,128.1,22.4,-69979.69531,-110788.6953,128.5
23,15,61,Bp,5.0,-69980.52857,-110790.9976,4.553,7.9,-69985.35938,-110781.5938,127.8,5.2,-69977.09375,-110787.9063,128.4
23,16,60,Bp,5.6,-69979.61621,-110790.2088,4.421,7.1,-69985.13281,-110780.3984,127.8,6.2,-69976.16406,-110787.2109,128.4
23,17,67,Bp,14.0,-69978.46561,-110787.6706,4.193,13.9,-69986.0,-110777.7891,127.5,12.7,-69974.96094,-110784.7031,128.0
23,18,66,Bp,15.2,-69979.54218,-110787.9889,4.253,13.6,-69986.58594,-110778.7266,127.5,16.1,-69976.05469,-110784.9375,128.0
23,19,65,Bp,16.9,-69980.21682,-110788.3963,4.339,20.3,-69986.92188,-110779.4453,127.8,15.7,-69976.76562,-110785.2891,128.0
23,20,64,Bp,14.0,-69981.34411,-110788.5363,4.424,13.9,-69987.59375,-110780.3594,127.8,17.4,-69977.95312,-110785.375,128.0
23,21,63,Bp,15.1,-69983.36095,-110789.3105,4.484,14.8,-69988.69531,-110782.2344,127.8,16.3,-69980.0,-110785.9688,128.1
23,22,62,Bp,17.7,-69984.41383,-110789.3017,4.503,16.7,-69989.23438,-110782.9219,128.1,23.1,-69980.96875,-110786.0156,128.1
23,23,658,Bp,11.2,-69985.08629,-110784.481,3.925,10.5,-69992.98438,-110779.8125,127.8,11.9,-69981.35156,-110781.25,127.8
23,24,659,Bp,9.0,-69982.5112,-110783.552,3.835,9.9,-69991.76562,-110777.4453,127.5,9.6,-69978.84375,-110780.4219,127.8
23,25,660,Bp,11.3,-69979.99944,-110782.9328,3.689,11.5,-69990.34375,-110775.3125,127.2,12.2,-69976.32031,-110779.9297,127.7
23,26,661,Bp,9.0,-69977.91759,-110782.4292,3.549,10.8,-69989.02344,-110773.5078,127.2,10.9,-69974.14844,-110779.5938,127.5
23,27,663,Bp,17.7,-69974.35415,-110781.1209,3.192,18.5,-69987.28906,-110770.1875,126.8,14.5,-69970.61719,-110778.4609,126.8
23,28,662,Bp,15.5,-69974.59807,-110780.821,3.185,17.1,-69987.5625,-110770.1641,126.8,15.0,-69970.78906,-110778.2266,126.8
23,29,664,Bp,12.1,-69978.31583,-110779.9431,3.352,12.0,-69990.96875,-110771.9688,126.9,15.7,-69974.48438,-110777.0,127.2
23,30,665,Bp,8.3,-69980.42994,-110780.5294,3.434,9.3,-69992.15625,-110773.8359,127.2,14.5,-69976.8125,-110777.4766,127.4
23,31,666,Bp,7.3,-69980.67318,-110780.4785,3.437,9.9,-69992.29688,-110773.9922,127.3,8.3,-69976.86719,-110777.4922,127.4
23,32,667,Bp,9.9,-69983.24649,-110781.3752,3.557,10.5,-69993.57812,-110776.3906,127.6,11.3,-69979.46094,-110778.2109,127.5
23,33,671,Bp,10.1,-69983.46939,-110779.2112,3.314,11.6,-69995.1875,-110774.8828,127.3,11.6,-69979.51562,-110776.0469,127.5
23,34,672,Bp,9.0,-69981.19675,-110778.6221,3.24,9.6,-69993.92188,-110772.9688,127.3,10.9,-69977.3125,-110775.5938,127.0
23,35,673,Bp,8.3,-69981.24208,-110778.3659,3.226,7.9,-69994.08594,-110772.8594,127.3,10.6,-69977.35156,-110775.375,127.0
23,36,674,Bp,12.0,-69978.92855,-110777.4756,3.063,13.1,-69992.96875,-110770.625,127.0,15.8,-69975.0,-110774.5859,127.0
23,37,913,Cp,36.0,-69968.31088,-110783.0765,3.006,34.8,-69981.39062,-110767.9375,126.4,36.5,-69965.00781,-110780.4688,126.8
23,38,919,Cp,27.4,-69967.21815,-110784.6604,2.909,27.6,-69979.51562,-110768.3828,126.4,27.3,-69963.94531,-110782.0859,126.4
23,39,918,Cp,15.1,-69965.81856,-110784.2415,2.783,18.8,-69978.71094,-110767.0078,126.4,17.8,-69962.46875,-110781.6328,126.4
24,1,836,Nf,43.1,-69957.1232,-110764.4919,0.513,41.0,-69957.95312,-110765.0469,124.5,42.2,-69954.0535254062,-110762.198207638,124.8
24,2,837,Nf,5.5,-69958.44687,-110766.3269,0.264,7.4,-69959.20312,-110766.9766,124.6,8.4,-69954.915937822,-110764.3659033,125.1
24,3,903,Cp,14.9,-69965.28248,-110773.1672,1.528,14.4,-69965.76562,-110773.7109,126.0,14.4,-69960.0648465469,-110772.261704568,125.3
24,4,675,Cp,17.9,-69964.15723,-110774.9694,1.87,17.5,-69964.82031,-110775.4609,126.0,19.0,-69958.8050921705,-110773.827324224,125.3
24,5,909,Cp,20.3,-69965.07089,-110777.6461,2.057,21.0,-69965.65625,-110777.9453,126.4,19.2,-69959.1362066585,-110776.42592754,125.4
24,6,677,Cp,39.7,-69963.45763,-110780.7242,2.258,38.5,-69964.04688,-110781.0469,126.8,38.6,-69957.015339875,-110779.116584016,125.4
24,7,912,Cp,6.3,-69967.19192,-110780.379,2.637,6.5,-69967.83594,-110780.7109,127.2,7.0,-69960.7715260097,-110779.590934642,125.5
24,8,907,Cp,10.6,-69968.62762,-110777.8642,2.528,10.0,-69969.17969,-110778.2656,126.8,11.8,-69962.6827953004,-110777.460478574,125.5
24,9,908,Cp,14.3,-69970.46935,-110778.35,2.709,16.7,-69971.10938,-110778.6797,127.2,16.5,-69964.4261262009,-110778.281939537,125.5
24,10,900,Cp,36.4,-69971.53008,-110776.3793,2.759,33.3,-69971.95312,-110776.7969,127.2,37.0,-69965.7234,-110776.611,125.5
24,11,901,Cp,33.9,-69969.81441,-110775.8673,2.409,30.6,-69970.1875,-110776.2969,126.8,32.6,-69964.1124335895,-110775.766038001,125.5
24,12,902,Cp,15.4,-69968.40767,-110775.0193,2.108,16.4,-69968.63281,-110775.4844,126.4,17.8,-69962.7962810484,-110774.586522811,125.5
24,13,899,Cp,12.4,-69970.33141,-110770.4311,1.726,13.7,-69970.4375,-110770.9844,126.0,12.8,-69965.6007489684,-110770.706453388,125.6
24,14,898,Cp,27.3,-69973.29443,-110769.5487,2.181,30.5,-69973.40625,-110769.9219,126.4,26.7,-69968.6738974751,-110770.326220575,125.6
24,15,897,Cp,30.7,-69974.81015,-110770.5243,2.435,28.9,-69975.0,-110770.8906,126.7,31.8,-69970.0846422194,-110771.565473102,125.6
24,16,95,Bp,24.7,-69980.05419,-110772.3327,2.682,22.3,-69980.15625,-110772.5156,127.1,25.9,-69974.8585543736,-110774.261075697,126.1
24,17,896,Cp,31.3,-69976.80896,-110767.2618,2.21,31.2,-69976.77344,-110767.5391,126.3,29.0,-69972.70101905,-110768.714958566,125.7
24,18,893,Cp,21.8,-69977.40182,-110765.6474,2.006,22.6,-69977.26562,-110765.9531,126.3,24.1,-69973.5147474066,-110767.292151855,125.7
24,19,894,Cp,23.3,-69975.56122,-110764.7985,1.771,24.2,-69975.41406,-110765.1797,126.0,20.0,-69971.9282928989,-110766.154181466,125.7
24,20,895,Cp,22.5,-69971.70411,-110764.5974,1.472,21.9,-69971.54688,-110765.0938,125.7,22.2,-69968.243706741,-110765.126558496,125.6
24,21,791,Nf,6.1,-69970.58827,-110758.9074,0.734,8.8,-69970.40625,-110759.4531,125.1,8.5,-69968.3720474006,-110759.457015125,125.6
25,1,834,Nf,5.6,-69956.6459,-110763.3251,0.401,6.7,-69956.85156,-110760.3906,124.4,6.8,-69958.3186195175,-110764.045892135,124.4
25,2,835,Nf,17.1,-69956.88681,-110763.7001,0.462,16.3,-69957.17969,-110760.7266,124.3,19.0,-69958.6217959139,-110764.376111753,124.4
25,3,833,Nf,34.2,-69956.14522,-110764.2851,0.522,34.9,-69956.4375,-110761.3047,124.4,34.8,-69957.8695880268,-110764.957134975,124.4
25,4,832,Nf,13.5,-69955.78862,-110763.4052,0.446,14.7,-69956.00781,-110760.4688,124.4,11.9,-69957.4781926815,-110764.112058819,124.4
25,5,831,Nf,12.0,-69955.13727,-110761.7656,0.405,13.4,-69955.42969,-110758.8203,124.4,11.6,-69956.8266865587,-110762.491586266,124.4
25,6,829,Nf,5.3,-69956.48532,-110759.0881,0.211,7.2,-69956.72656,-110756.2891,124.3,8.4,-69958.0436987678,-110759.852468853,124.4
25,7,830,Nf,32.2,-69958.17544,-110760.4511,0.491,29.3,-69958.48438,-110757.7266,124.3,32.0,-69959.8684710534,-110761.190882003,124.4
25,8,828,Nf,5.0,-69959.20839,-110759.2537,0.155,8.0,-69959.45312,-110756.3594,124.3,8.2,-69960.7895634045,-110759.801047073,124.4
25,9,827,Nf,27.5,-69959.84413,-110760.3673,0.288,25.9,-69960.125,-110757.5,124.3,25.1,-69961.4990661103,-110760.888565622,124.4
25,10,826,Nf,34.2,-69960.67293,-110760.2871,0.315,34.3,-69960.96094,-110757.4453,124.3,34.3,-69962.3319389826,-110760.801580387,124.4
25,11,825,Nf,35.2,-69961.94862,-110759.8001,0.28,35.6,-69962.21094,-110756.9688,124.3,36.7,-69963.5542906111,-110760.283983082,124.4
25,12,824,Nf,17.8,-69962.29026,-110758.8825,0.199,17.6,-69962.46094,-110756.0469,124.3,18.0,-69963.7867157797,-110759.375458207,124.4
25,13,818,Nf,17.5,-69962.46632,-110757.1949,0.213,16.3,-69962.67188,-110754.3906,124.3,16.1,-69963.940774218,-110757.689718626,124.4
25,14,819,Nf,16.3,-69961.85555,-110757.3551,0.28,14.5,-69962.08594,-110754.5313,124.3,17.0,-69963.35059943,-110757.829103537,124.4
25,15,820,Nf,8.1,-69960.98421,-110756.914,0.212,7.6,-69961.19531,-110754.1016,124.3,9.2,-69962.429456419,-110757.401318719,124.5
25,16,821,Nf,20.0,-69959.87134,-110756.65,0.175,23.2,-69960.08594,-110753.8594,124.3,18.9,-69961.3440345232,-110757.215996383,124.5
25,17,822,Nf,14.8,-69959.92269,-110757.1828,0.216,11.0,-69960.17188,-110754.4297,124.3,15.3,-69961.4153560654,-110757.748695671,124.5
25,18,823,Nf,7.3,-69960.37269,-110757.7362,0.087,9.4,-69960.55469,-110754.9922,124.3,9.0,-69961.7910847973,-110758.293652014,124.5
25,19,814,Nf,5.6,-69957.50541,-110754.6203,0.076,7.7,-69957.61719,-110751.9766,124.3,8.7,-69958.8625944653,-110755.288378397,124.5
25,20,813,Nf,5.9,-69955.07068,-110754.045,0.065,8.4,-69955.17188,-110751.4922,124.3,9.8,-69956.400760417,-110754.765285513,124.5
25,21,811,Nf,7.9,-69951.36394,-110751.5381,0.075,8.3,-69951.5,-110749.0703,124.1,8.4,-69952.7347507646,-110752.365056767,124.5
25,22,810,Nf,13.8,-69953.8328,-110749.9891,0.071,13.1,-69953.86719,-110747.5156,124.1,12.5,-69955.1153092025,-110750.80027527,124.6
25,23,809,Nf,19.1,-69954.30331,-110747.7894,0.089,20.8,-69954.30469,-110745.125,124.1,19.1,-69955.515912341,-110748.453811604,124.6
25,24,808,Nf,9.7,-69955.61577,-110747.9972,-0.04,9.4,-69955.58594,-110745.3672,124.1,12.2,-69956.7693308183,-110748.648351917,124.6
25,25,812,Nf,7.3,-69957.46995,-110750.9072,0.026,6.0,-69957.42969,-110748.3906,124.3,9.4,-69958.7703485148,-110751.610456594,124.6
25,26,815,Nf,14.0,-69961.06004,-110752.2772,0.059,13.0,-69960.96094,-110749.6797,124.2,11.9,-69962.3180225402,-110752.81875333,124.6
25,27,816,Nf,11.0,-69961.9945,-110752.4439,0.038,10.5,-69961.91406,-110749.8438,124.2,10.3,-69963.2905862173,-110752.968863757,124.6
25,28,804,Nf,14.6,-69960.4235,-110748.5956,0.052,15.9,-69960.21094,-110745.9922,124.1,16.2,-69961.5736133534,-110749.191117701,124.6
25,29,805,Nf,24.6,-69960.05625,-110748.2413,0.01,26.0,-69959.8125,-110745.6094,124.1,25.0,-69961.1849291697,-110748.803877269,124.6
25,30,807,Nf,14.6,-69957.95191,-110745.6873,0.067,14.7,-69957.71094,-110743.0234,124.0,14.8,-69959.1034351368,-110746.200554345,124.6
25,31,802,Nf,6.8,-69963.44421,-110751.5668,-0.021,7.2,-69963.15625,-110748.9063,124.2,8.1,-69964.7597709587,-110751.919787934,124.7
25,32,801,Nf,10.9,-69964.17625,-110752.4172,0.072,7.3,-69963.90625,-110749.75,124.2,11.1,-69965.4376507456,-110752.760087355,124.6
25,33,800,Nf,16.9,-69965.45375,-110751.8717,0.118,16.3,-69965.20312,-110749.2656,124.4,17.7,-69966.7190320888,-110752.226682862,124.6
25,34,799,Nf,43.2,-69965.14698,-110750.6379,0.213,40.3,-69964.78906,-110748.0156,124.4,40.8,-69966.3127070587,-110750.987117867,124.6
25,35,795,Nf,6.3,-69967.725,-110748.1435,0.146,8.8,-69967.36719,-110745.5313,124.2,7.3,-69968.7981017597,-110748.454668633,124.8
25,36,796,Nf,42.8,-69967.13173,-110747.7265,0.183,40.3,-69966.77344,-110745.0781,124.2,43.6,-69968.2049695175,-110748.006881555,124.8
25,37,798,Nf,21.1,-69966.48547,-110746.791,0.017,17.5,-69966.14844,-110744.2109,124.1,19.1,-69967.5506,-110747.1345,124.7
25,38,797,Nf,7.8,-69967.0179,-110746.5156,-0.008,10.6,-69966.66406,-110743.8359,124.1,12.0,-69968.0709530329,-110746.755956448,124.8
25,39,794,Nf,20.8,-69967.7667,-110747.3696,0.071,20.2,-69967.42188,-110744.6875,124.2,20.5,-69968.8219872407,-110747.587118544,124.8
